date,temperature_max,temperature_min,wind_speed_max,snowfall_sum,uv_index_max,weather_code
2025-04-10 06:00:00+00:00,63.176903,30.6869,5.4152036,0.0,7.6,1.0
2025-04-11 06:00:00+00:00,75.686905,45.0869,10.4278755,0.0,7.65,3.0
2025-04-12 06:00:00+00:00,71.9069,49.5869,22.99327,0.0,6.95,3.0
2025-04-13 06:00:00+00:00,53.4155,38.4755,18.273703,0.0,7.0,51.0
2025-04-14 06:00:00+00:00,54.3155,31.9955,8.908766,0.0,7.65,0.0
2025-04-15 06:00:00+00:00,65.6555,35.4155,8.304062,0.0,7.45,3.0
2025-04-16 06:00:00+00:00,64.2155,41.7155,10.329031,0.0,7.25,3.0
